p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.70329235408206e-24	0.0930044317779251	0.765	0.655	3.33964531864869e-20	pLOF	BTBD9
1.72799564855249e-24	0.110008386948797	0.425	0.286	3.38808106811687e-20	pLOF	CHMP7
1.78182645420491e-24	0.126697896128794	0.519	0.38	3.49362712875956e-20	pLOF	FAM20A
1.99078471310429e-24	0.0592976820660276	0.825	0.761	3.90333158698358e-20	pLOF	VEGFA
1.99564131398755e-24	0.102739902212528	0.385	0.274	3.9128539243354e-20	pLOF	CHRNB4
2.00869527090551e-24	0.11071164893761	0.39	0.256	3.93844881766443e-20	pLOF	CSRP1
2.09041799268631e-24	0.103740508759253	0.152	0.099	4.09868255826004e-20	pLOF	PTGS2
2.28179807511916e-24	0.125475189519712	0.477	0.343	4.47392148588615e-20	pLOF	OTOG
2.29675156819234e-24	0.115333358152105	0.429	0.295	4.50324079975472e-20	pLOF	HES4
2.39999350084649e-24	0.0745431892557068	0.569	0.445	4.70566725710971e-20	pLOF	C1orf174
2.40296866337555e-24	0.112621971796491	0.549	0.417	4.71150065828044e-20	pLOF	WHAMM
2.64446597082679e-24	0.0995850422176847	0.474	0.342	5.18500442900009e-20	pLOF	WIZ
2.7461166295877e-24	0.0818348743203935	0.626	0.512	5.3843108756326e-20	pLOF	ATP6V1E2
2.83168207892788e-24	0.162021911391401	0.136	0.06	5.5520790521539e-20	pLOF	ANKRD63
2.87589808877707e-24	0.0623226118017552	0.762	0.684	5.63877338266519e-20	pLOF	TSPAN4
2.96665277333954e-24	0.0895274343698965	0.626	0.511	5.81671609268684e-20	pLOF	GTF2E2
3.03995626913253e-24	0.0840149515066231	0.625	0.506	5.96044225688814e-20	pLOF	SZRD1
3.1322756133608e-24	0.124176699266193	0.276	0.176	6.14145279511653e-20	pLOF	HCN4
3.34563310590197e-24	0.102388150321625	0.458	0.33	6.55978283074199e-20	pLOF	ALOXE3
3.500019870029e-24	0.138920466148756	0.308	0.183	6.86248895916586e-20	pLOF	CYP4B1
3.56753231845249e-24	0.140571432269113	0.22	0.123	6.99486061678979e-20	pLOF	SNAI1
3.61464041385899e-24	0.0775205963545943	0.563	0.436	7.08722545945332e-20	pLOF	LRP2BP
3.71161922894645e-24	0.148645318430912	0.123	0.056	7.2773718221953e-20	pLOF	PSAPL1
3.82404176585093e-24	0.118482597084302	0.346	0.223	7.49779869030391e-20	pLOF	TOE1
3.91250849903728e-24	0.105886979319752	0.483	0.352	7.67125541406239e-20	pLOF	STK19
4.2338607242474e-24	0.139504758933309	0.315	0.185	8.30133072203189e-20	pLOF	ICMT
4.30397533139571e-24	0.0936112198881966	0.524	0.4	8.43880443226757e-20	pLOF	WDR13
4.44550852415628e-24	0.132483514820522	0.343	0.217	8.71630856331321e-20	pLOF	RASD1
4.44780916674432e-24	0.120719828356515	0.31	0.204	8.72081943323559e-20	pLOF	PAK6
4.70236003898983e-24	0.0822932591636466	0.665	0.552	9.21991732844737e-20	pLOF	BMP1
4.74464988848564e-24	0.103924795357813	0.541	0.413	9.3028350363538e-20	pLOF	FAM200B
4.82455948057048e-24	0.119326425956811	0.405	0.274	9.45951377355453e-20	pLOF	PDIK1L
4.86289491450252e-24	0.106114546949305	0.426	0.287	9.53467805886508e-20	pLOF	NUPR1
5.48524693579722e-24	0.115811451069885	0.467	0.337	1.07549236670176e-19	pLOF	FAIM2
5.56322787848052e-24	0.0841549346036511	0.669	0.56	1.09078209013367e-19	pLOF	PTTG1IP
5.57064664171155e-24	0.113735941493965	0.153	0.098	1.09223668704038e-19	pLOF	HCRTR1
6.19389539822181e-24	0.0746060224100554	0.673	0.571	1.21443707072935e-19	pLOF	STAT1
6.47602051532842e-24	0.098361585930038	0.51	0.377	1.26975334244044e-19	pLOF	BRINP2
6.54365008669772e-24	0.0755032537698185	0.682	0.577	1.28301347249882e-19	pLOF	JADE1
7.04327790298245e-24	0.103070309540138	0.373	0.265	1.38097549843777e-19	pLOF	GRPEL2
7.30682802308062e-24	0.124154478916812	0.367	0.239	1.43264977048542e-19	pLOF	IL11RA
7.4678980717172e-24	0.0862825690811228	0.646	0.529	1.46423077492159e-19	pLOF	UBR2
7.6390957295024e-24	0.0700519840987478	0.477	0.361	1.49779749968353e-19	pLOF	FSTL1
8.02437937617692e-24	0.0735050083516752	0.609	0.492	1.57334006428701e-19	pLOF	BTBD19
9.06006903628731e-24	0.0816857712772462	0.676	0.585	1.77640773594485e-19	pLOF	IRF2BP2
9.2573856173527e-24	0.118308796243773	0.375	0.25	1.81509559799434e-19	pLOF	TNFRSF10C
9.32432662925411e-24	0.114959854009935	0.341	0.217	1.82822072219785e-19	pLOF	TMEM222
9.43166515374764e-24	0.111648928760451	0.464	0.349	1.8492665866953e-19	pLOF	IL2RA
1.02448118611631e-23	0.0574126384340117	0.858	0.819	2.00870026161826e-19	pLOF	TCF20
1.16721745252318e-23	0.102407480583781	0.527	0.403	2.28856325916219e-19	pLOF	MCL1
1.18081942251559e-23	0.0979541357268202	0.589	0.474	2.31523264172631e-19	pLOF	PMVK
1.20018927343262e-23	0.0777092837160612	0.536	0.409	2.35321110841933e-19	pLOF	MBD3L1
1.22151020033612e-23	0.0515950214987614	0.787	0.733	2.39501504979903e-19	pLOF	TRAM2
1.32308782221759e-23	0.110084613556658	0.419	0.286	2.59417829302204e-19	pLOF	NDUFS7
1.48291604739318e-23	0.146395868165928	0.367	0.239	2.90755349412381e-19	pLOF	DCX
1.57451335419383e-23	0.128173774820252	0.329	0.202	3.08714833356784e-19	pLOF	HLA-DRB1
1.59065652040818e-23	0.0728079975604207	0.684	0.603	3.11880023956432e-19	pLOF	SLC25A37
1.63256341764948e-23	0.0596016414565755	0.809	0.755	3.20096709298534e-19	pLOF	CDC42EP4
1.76294382662942e-23	0.0733577818971068	0.6	0.491	3.4566039608723e-19	pLOF	ARMC2
1.82058969988523e-23	0.0889656884430387	0.482	0.355	3.56963022456498e-19	pLOF	STARD5
1.90735874777659e-23	0.121691825640907	0.354	0.238	3.73975829676556e-19	pLOF	FPR1
1.99889822105313e-23	0.109416133072095	0.537	0.407	3.91923974201887e-19	pLOF	IBTK
2.30028697021362e-23	0.0696240325207017	0.569	0.457	4.51017266249785e-19	pLOF	HSPA9
2.38244194575732e-23	0.0638698073208903	0.751	0.674	4.67125392304637e-19	pLOF	NMT1
2.68512737230614e-23	0.0869252628944335	0.706	0.609	5.26472923888065e-19	pLOF	KIAA1324
2.73393006388929e-23	0.158001725512546	0.085	0.038	5.36041667626773e-19	pLOF	CST2
2.92719898398216e-23	0.0719060319282748	0.825	0.741	5.73935904789383e-19	pLOF	ADGRG1
2.94774801319564e-23	0.145719438584372	0.082	0.032	5.7796495294727e-19	pLOF	AC010655.1
3.26399555448209e-23	0.0692661903525127	0.551	0.444	6.39971608367303e-19	pLOF	DCTN4
3.30626021355371e-23	0.108174232355226	0.38	0.253	6.48258440071477e-19	pLOF	ARID5A
3.32630211934264e-23	0.0971716069936884	0.556	0.43	6.52188056539512e-19	pLOF	RAB3IL1
3.74538331921216e-23	0.0876603728245338	0.708	0.606	7.34357307397929e-19	pLOF	PACS1
3.77743672044782e-23	0.106248206505803	0.401	0.281	7.40642017778204e-19	pLOF	RTN4R
3.83069163557865e-23	0.0740334466031871	0.669	0.558	7.51083708987906e-19	pLOF	AKT2
4.13909878499477e-23	0.112689698024113	0.395	0.269	8.11553098773924e-19	pLOF	CDKN1C
4.25952806766337e-23	0.0978170993734418	0.521	0.392	8.35165668226756e-19	pLOF	PPCS
4.49372849171977e-23	0.140360159756228	0.098	0.042	8.81085345371495e-19	pLOF	NAP1L5
4.54238231112473e-23	0.0877709319445851	0.796	0.698	8.90624899742226e-19	pLOF	LRP2
4.89435965618867e-23	0.0582424895340242	0.787	0.708	9.59637097788912e-19	pLOF	PIK3CB
5.50494349700153e-23	0.137385727062283	0.235	0.134	1.07935427145709e-18	pLOF	FUT3
5.92437701492278e-23	0.0546607915949187	0.81	0.751	1.16159260131591e-18	pLOF	OGDH
6.54542225984401e-23	0.0803372128824051	0.745	0.643	1.28336094248761e-18	pLOF	ZNF516
6.72879718141114e-23	0.136590267746664	0.453	0.34	1.31931526335928e-18	pLOF	LRMP
6.91263967255604e-23	0.0967131891505414	0.482	0.363	1.35536126059806e-18	pLOF	ZMAT5
7.02664064774047e-23	0.112308341151236	0.353	0.235	1.37771343180247e-18	pLOF	NFAM1
7.08733105165565e-23	0.125638181042148	0.365	0.24	1.38961299929812e-18	pLOF	RP11-434D12.1
7.22482906074057e-23	0.106806481626848	0.372	0.253	1.4165722339394e-18	pLOF	OTUD3
7.35386559477822e-23	0.113178977719008	0.41	0.282	1.44187242716817e-18	pLOF	PLD6
7.40909473595847e-23	0.0845235585443904	0.66	0.565	1.45270120487938e-18	pLOF	RASSF6
7.51806757836892e-23	0.145430403718689	0.273	0.157	1.47406751009079e-18	pLOF	PPID
7.55066397763891e-23	0.0962526511303013	0.6	0.472	1.48045868609566e-18	pLOF	NFASC
7.69046370303497e-23	0.0969181190021731	0.19	0.112	1.50786921825407e-18	pLOF	GPR37
8.12557494575866e-23	0.11002457547291	0.441	0.318	1.5931814796149e-18	pLOF	SPATA18
8.411761619297e-23	0.144689989409322	0.317	0.191	1.64929410069556e-18	pLOF	FAM92A1
8.49400505358421e-23	0.0761256973613048	0.55	0.424	1.66541957085626e-18	pLOF	ZNF558
8.75227829084835e-23	0.0724193971078256	0.637	0.529	1.71605920448664e-18	pLOF	NECTIN3
9.44739560210948e-23	0.129809853666858	0.348	0.219	1.8523508557056e-18	pLOF	DHX58
9.48376437273053e-23	0.124724782587757	0.537	0.407	1.85948168056127e-18	pLOF	SLC27A2
9.67563460004385e-23	0.114833392084441	0.556	0.417	1.8971016760306e-18	pLOF	C2CD2
1.05666828359769e-22	0.125514941918479	0.254	0.154	2.07180950364998e-18	pLOF	BRF2
1.08195932745073e-22	0.156313704699309	0.117	0.054	2.12139765333264e-18	pLOF	KRT37
1.10698053301261e-22	0.0590336273655243	0.807	0.741	2.17045673107782e-18	pLOF	HM13
1.14900660818381e-22	0.078322169813537	0.688	0.555	2.252857256666e-18	pLOF	UST
1.15358624955911e-22	0.10866475010554	0.323	0.208	2.26183655951055e-18	pLOF	FOLR1
1.23547823724464e-22	0.120547849423499	0.45	0.311	2.42240217976557e-18	pLOF	IL22RA1
1.27344346333336e-22	0.109148446399672	0.458	0.329	2.49684059855772e-18	pLOF	HIST2H2AC
1.30633621985343e-22	0.133556464663662	0.252	0.147	2.56133342626662e-18	pLOF	KLRG2
1.34518123920051e-22	0.0703713408685621	0.072	0.046	2.63749685570044e-18	pLOF	RHD
1.43102628095179e-22	0.129657671580428	0.273	0.161	2.80581322906218e-18	pLOF	EIF3I
1.51323628127371e-22	0.118267163611986	0.343	0.237	2.96700237669337e-18	pLOF	FAT2
1.6707766494297e-22	0.148883648201595	0.292	0.179	3.27589177653681e-18	pLOF	LYPD1
1.90869845764203e-22	0.087799668926559	0.56	0.427	3.74238506589872e-18	pLOF	TLR5
2.05444934711505e-22	0.112010689400529	0.371	0.247	4.02815883488848e-18	pLOF	MUTYH
2.16894537024731e-22	0.0926412811209114	0.517	0.399	4.25265118744391e-18	pLOF	ADGRE5
2.25625556506732e-22	0.11442940799009	0.316	0.199	4.42384028642749e-18	pLOF	ZNF296
2.33054047702305e-22	0.0912728532638309	0.552	0.429	4.56949071329909e-18	pLOF	DPYSL3
2.44299084689226e-22	0.0596298033685291	0.711	0.616	4.78997215350165e-18	pLOF	ARL10
2.54188935781127e-22	0.0842533994933339	0.725	0.622	4.98388246386057e-18	pLOF	CTNND1
2.60355914824697e-22	0.122988923068992	0.426	0.292	5.10479842196783e-18	pLOF	USF1
2.6651432250998e-22	0.12205737627008	0.354	0.232	5.22554632145318e-18	pLOF	BOC
2.69800442615311e-22	0.121318367267437	0.392	0.266	5.28997727835841e-18	pLOF	PIK3IP1
2.74861316099912e-22	0.16306467000693	0.16	0.083	5.38920582477098e-18	pLOF	AC006994.3
2.81103707981131e-22	0.0770115406324383	0.739	0.64	5.51160040238604e-18	pLOF	RP11-691N7.6
2.95245861708211e-22	0.1091706701538	0.469	0.348	5.7888856105129e-18	pLOF	ZNF429
3.11367868588352e-22	0.0565511060272456	0.738	0.667	6.10498979941182e-18	pLOF	CD82
3.25506063978262e-22	0.11103374559001	0.42	0.285	6.38219739642178e-18	pLOF	MFSD7
4.13377111419393e-22	0.0617943786053321	0.804	0.725	8.10508502360004e-18	pLOF	TMX2-CTNND1
4.48249845493885e-22	0.143793682582854	0.092	0.043	8.78883472059861e-18	pLOF	FAM71B
5.278131730343e-22	0.123370341549922	0.384	0.261	1.03488328836835e-17	pLOF	LAMP1
5.32316826519952e-22	0.113358028181599	0.345	0.231	1.04371360175767e-17	pLOF	TRIT1
5.56959960693757e-22	0.0735222245694456	0.719	0.647	1.09203139493225e-17	pLOF	NUCKS1
5.68845247085509e-22	0.128089031250712	0.402	0.271	1.11533487596056e-17	pLOF	DSCR8
5.69659245559064e-22	0.101320244057934	0.467	0.338	1.11693088276766e-17	pLOF	RCHY1
6.52623486328518e-22	0.144808411184547	0.157	0.082	1.27959886964432e-17	pLOF	IL4
6.6988370716378e-22	0.0649938044830819	0.862	0.812	1.31344098463602e-17	pLOF	RREB1
6.72410167079162e-22	0.103509805596315	0.478	0.381	1.31839461459211e-17	pLOF	CYP2J2
7.28573909995739e-22	0.0689943791525666	0.558	0.401	1.42851486532865e-17	pLOF	MYADM
7.41510676542958e-22	0.155296563135945	0.33	0.216	1.45387998349778e-17	pLOF	SLC15A5
7.95037138492715e-22	0.0874563273324625	0.5	0.384	1.55882931744267e-17	pLOF	INTS10
8.10249563242415e-22	0.103434562901217	0.365	0.249	1.5886563186494e-17	pLOF	VDAC3
8.74553244035575e-22	0.14073546836384	0.39	0.256	1.71473654558055e-17	pLOF	ALDH1A3
8.77293251009212e-22	0.118571561077817	0.423	0.296	1.72010887725376e-17	pLOF	MFSD10
9.02582209165608e-22	0.0754235447990648	0.558	0.441	1.76969293751101e-17	pLOF	ARRDC4
9.30772581060255e-22	0.100453045429832	0.45	0.325	1.82496579968484e-17	pLOF	NOA1
1.03776524821314e-21	0.0840796051711487	0.683	0.622	2.03474632217149e-17	pLOF	ATP1A1
1.06108694291759e-21	0.0730482529252431	0.894	0.828	2.08047316897853e-17	pLOF	SLCO3A1
1.08874334114599e-21	0.119304370194212	0.366	0.241	2.13469906898494e-17	pLOF	BFSP2
1.11555614302177e-21	0.107670027496543	0.336	0.217	2.18727092962278e-17	pLOF	PABPC4
1.1158933235335e-21	0.0677060683317559	0.741	0.675	2.18793203945213e-17	pLOF	CDK18
1.14347851473554e-21	0.0956118369500329	0.384	0.288	2.24201832384198e-17	pLOF	TAF7
1.15585884116284e-21	0.143870188902276	0.069	0.025	2.26629242986797e-17	pLOF	ZBED2
1.1982498356026e-21	0.128577487739838	0.244	0.146	2.34940845266602e-17	pLOF	NECTIN4
1.22110460594556e-21	0.0629207923286643	0.696	0.6	2.39421980087745e-17	pLOF	AFF4
1.33324259113148e-21	0.111729999821722	0.334	0.207	2.61408874843149e-17	pLOF	FAM46B
1.41103658308751e-21	0.123657862915147	0.507	0.387	2.76661942845969e-17	pLOF	SDHC
1.60939233161701e-21	0.0831699328144136	0.474	0.366	3.15553554460148e-17	pLOF	MED7
1.61592577139243e-21	0.138936822041163	0.179	0.098	3.16834565996913e-17	pLOF	PCDH20
1.64902830749544e-21	0.063817733034025	0.8	0.753	3.2332498025063e-17	pLOF	PRCC
1.68168321227161e-21	0.0866103551014197	0.423	0.297	3.29727627430095e-17	pLOF	CITED4
1.78926946870895e-21	0.121763843321589	0.285	0.181	3.50822064729764e-17	pLOF	C3orf38
1.84814282920229e-21	0.0569145627438171	0.759	0.674	3.62365364521694e-17	pLOF	TXNL4A
1.86189132456693e-21	0.126203115879486	0.35	0.224	3.65061032007839e-17	pLOF	ITGAM
2.00188237613443e-21	0.0891843440537476	0.478	0.357	3.92509077488678e-17	pLOF	SLC35A5
2.05881298116817e-21	0.103643282130002	0.584	0.478	4.03671461217642e-17	pLOF	ACP6
2.06596756217819e-21	0.126543628296053	0.349	0.227	4.05074259916278e-17	pLOF	RSAD2
2.30150483059087e-21	0.0761280821738634	0.68	0.564	4.51256052133952e-17	pLOF	PSMB9
2.3304560719163e-21	0.0992080282011585	0.486	0.361	4.56932522020628e-17	pLOF	MIEF2
2.45786151000229e-21	0.0841499742315515	0.498	0.371	4.81912906266149e-17	pLOF	C1orf109
2.61568529184158e-21	0.0768802856524242	0.589	0.472	5.12857415171379e-17	pLOF	SMIM12
2.74516050800932e-21	0.0755540300813069	0.657	0.552	5.38243620805386e-17	pLOF	C6orf223
2.87357921744833e-21	0.109489897551728	0.392	0.266	5.63422677165094e-17	pLOF	DDAH2
2.91277275087712e-21	0.089668825126641	0.47	0.342	5.71107353264476e-17	pLOF	MIB2
2.93284630322489e-21	0.0881841003514848	0.512	0.388	5.75043174673305e-17	pLOF	TMEM259
2.94410045836888e-21	0.0990449330141422	0.583	0.462	5.77249776872386e-17	pLOF	PREPL
3.10899081795013e-21	0.130220448119926	0.152	0.079	6.09579829675481e-17	pLOF	FAM183A
3.23446477090926e-21	0.121604070652496	0.188	0.111	6.34181507632179e-17	pLOF	ZBP1
3.26710956892798e-21	0.0645530866942413	0.888	0.826	6.40582173179708e-17	pLOF	SSH2
3.32460567215307e-21	0.101531581874986	0.369	0.262	6.51855434139052e-17	pLOF	HARS2
3.47967975247798e-21	0.129964005759631	0.4	0.276	6.82260809068358e-17	pLOF	LEFTY1
3.48438092745776e-21	0.0716226939909123	0.612	0.501	6.83182568446644e-17	pLOF	CGGBP1
4.21301487650362e-21	0.0892369026639256	0.633	0.537	8.26045826836065e-17	pLOF	ALDH3A2
4.25455281467145e-21	0.112912496308321	0.5	0.376	8.34190170372631e-17	pLOF	ZNF675
4.29690456295852e-21	0.0698192690095695	0.703	0.599	8.42494077659277e-17	pLOF	CAPN12
5.37629096335101e-21	0.10765981313638	0.467	0.345	1.05412936918423e-16	pLOF	QRFPR
5.4972525049115e-21	0.0907714955516542	0.56	0.441	1.077846298638e-16	pLOF	NDUFV2
5.55684294911291e-21	0.0970889523659956	0.42	0.279	1.08953019703257e-16	pLOF	STAT5A
5.55940864587091e-21	0.12470624422408	0.524	0.392	1.09003325319591e-16	pLOF	ENPP1
5.77765610647659e-21	0.0702878023811637	0.664	0.585	1.13282503279687e-16	pLOF	SUCO
5.94441829735832e-21	0.077882893966425	0.686	0.594	1.16552209556305e-16	pLOF	DZIP1
6.15897748264344e-21	0.0906503789340012	0.411	0.293	1.2075907150219e-16	pLOF	GINS4
6.53273382631388e-21	0.111414579209746	0.492	0.36	1.28087312132536e-16	pLOF	PUDP
6.54901030607205e-21	0.0537618573235954	0.855	0.847	1.28406445071155e-16	pLOF	LMNA
6.59988320379603e-21	0.108867200662095	0.198	0.112	1.29403909976829e-16	pLOF	AL162426.1
6.69314724273935e-21	0.0779639230803287	0.832	0.75	1.3123253798839e-16	pLOF	MSRA
6.97955344230896e-21	0.115380960779213	0.136	0.086	1.36848104343352e-16	pLOF	PSG9
7.23211722705824e-21	0.0729254211641028	0.765	0.674	1.41800122470931e-16	pLOF	ABCG1
7.33920889067888e-21	0.0552953261301652	0.764	0.69	1.43899868719541e-16	pLOF	HDAC7
7.44770759378689e-21	0.129698345232131	0.235	0.134	1.4602720279138e-16	pLOF	MUL1
7.49171732832702e-21	0.102709620641985	0.371	0.253	1.46890101656508e-16	pLOF	SYT8
7.68191888296918e-21	0.0940316992734828	0.316	0.206	1.50619383538377e-16	pLOF	LYNX1
7.71603983737807e-21	0.14362418415653	0.254	0.143	1.51288393091472e-16	pLOF	CASQ1
7.944185324676e-21	0.0962341365962823	0.421	0.295	1.55761641660922e-16	pLOF	STMN1
8.30166661188408e-21	0.115833464820147	0.278	0.171	1.62770777259211e-16	pLOF	E2F2
8.33527550436377e-21	0.0954629396263144	0.641	0.523	1.6342974681406e-16	pLOF	TRPM1
8.85504065189342e-21	0.108518152082387	0.339	0.219	1.73620782061674e-16	pLOF	B3GALT6
9.1245097227165e-21	0.109558549019498	0.347	0.227	1.78904262133302e-16	pLOF	POLR3D
1.00547872958197e-20	0.0818713928006222	0.628	0.523	1.97144214509137e-16	pLOF	ZDHHC5
1.0141418353015e-20	0.119819604143159	0.138	0.073	1.98842789647566e-16	pLOF	KLK15
1.09295491920867e-20	0.131666109143852	0.317	0.204	2.14295671009244e-16	pLOF	ALKBH3
1.09442871548084e-20	0.0695983251499749	0.802	0.691	2.14584638244328e-16	pLOF	SUSD1
1.12808901109869e-20	0.113060458980617	0.402	0.272	2.2118441240612e-16	pLOF	RFX5
1.20767645219165e-20	0.141440429022518	0.171	0.091	2.36789121981217e-16	pLOF	RAET1E
1.21091575741964e-20	0.1259801007711	0.331	0.21	2.37424252557268e-16	pLOF	RP4-576H24.4
1.223828043912e-20	0.100156694737822	0.171	0.111	2.39955964569827e-16	pLOF	ZNF300
1.26349188459499e-20	0.119101405808268	0.356	0.234	2.4773285381254e-16	pLOF	UQCRB
1.28209327865959e-20	0.0794416808552173	0.642	0.53	2.51380029146786e-16	pLOF	UGP2
1.29768202417332e-20	0.0686287242579341	0.728	0.633	2.54436514479663e-16	pLOF	TAF1D
1.32202907362237e-20	0.0830548326779456	0.556	0.437	2.59210240465138e-16	pLOF	FLII
1.41666314684502e-20	0.133835391801025	0.094	0.045	2.77765143201902e-16	pLOF	TYROBP
1.44717378483069e-20	0.105241128913678	0.405	0.286	2.83747363991753e-16	pLOF	LRRC58
1.4517093336228e-20	0.0962044163259023	0.537	0.411	2.84636649043422e-16	pLOF	OSGIN1
1.45459552981694e-20	0.112003786041789	0.431	0.297	2.85202545531207e-16	pLOF	RP1-317E23.6
1.50728782957268e-20	0.0778017144407252	0.545	0.418	2.95533924744316e-16	pLOF	SRRM1
1.52208864225738e-20	0.0690836474241254	0.668	0.569	2.98435920087404e-16	pLOF	ENTPD4
1.54566250798336e-20	0.0968850703556006	0.419	0.293	3.03058047940297e-16	pLOF	TSSK3
1.64645694709565e-20	0.0685282972785015	0.612	0.501	3.22820813617044e-16	pLOF	ING2
1.67232476642478e-20	0.133490020580913	0.336	0.219	3.27892716952907e-16	pLOF	FAAH2
1.76107774106479e-20	0.0709875990776259	0.664	0.562	3.45294512690574e-16	pLOF	CSF1
1.79371384980484e-20	0.0885888534477081	0.579	0.459	3.51693474531236e-16	pLOF	RNF19B
1.86379524866241e-20	0.102120104391935	0.397	0.275	3.65434334405239e-16	pLOF	NXPE3
1.88923582971615e-20	0.0842115316835138	0.711	0.612	3.70422469132446e-16	pLOF	KCNJ16
1.93975907435039e-20	0.137246146976633	0.249	0.141	3.80328561707881e-16	pLOF	MXRA5
1.97420551996258e-20	0.0987495968963892	0.714	0.609	3.87082476299062e-16	pLOF	ADD1
1.99091083421637e-20	0.0804624640475936	0.587	0.482	3.90357887264804e-16	pLOF	AGFG1
2.06502828967238e-20	0.103615149534587	0.415	0.288	4.04890096756063e-16	pLOF	CCDC25
2.09373543402308e-20	0.141444597299635	0.294	0.186	4.10518706548906e-16	pLOF	SMIM2
2.10168884374786e-20	0.0917748566722693	0.539	0.41	4.12078131593643e-16	pLOF	ZBTB10
2.22109858615336e-20	0.0814178687478196	0.664	0.549	4.3549079978709e-16	pLOF	VRK3
2.32736506242625e-20	0.119311886639492	0.253	0.157	4.56326467789916e-16	pLOF	COL8A2
2.33165878489418e-20	0.123421627121538	0.376	0.256	4.57168337954201e-16	pLOF	ZBED1
2.33396901888084e-20	0.179293946424832	0.115	0.045	4.57621305531967e-16	pLOF	PCDHB3
2.34317473534978e-20	0.0725904811884102	0.547	0.442	4.59426270360032e-16	pLOF	CLK4
2.38478949875109e-20	0.0791966416034149	0.593	0.475	4.67585677020127e-16	pLOF	ENOPH1
2.49631320019371e-20	0.0984041122183121	0.387	0.271	4.89452129161981e-16	pLOF	DVL1
2.53563089538759e-20	0.0849805625000328	0.599	0.476	4.97161149658645e-16	pLOF	PPFIA4
2.58376675365243e-20	0.0718965968097947	0.626	0.511	5.06599147388631e-16	pLOF	HIST1H2AC
2.74110199688274e-20	0.0710582675246333	0.712	0.615	5.37447868528798e-16	pLOF	MAEA
2.90260025071632e-20	0.0613363952739497	0.708	0.615	5.69112831157949e-16	pLOF	BCL3
2.93230813756247e-20	0.0936860347909622	0.522	0.398	5.74937656531874e-16	pLOF	HKR1
3.03469952919855e-20	0.115596786400754	0.424	0.293	5.95013536689959e-16	pLOF	MR1
3.04603042950071e-20	0.0625009941483174	0.717	0.624	5.97235186312203e-16	pLOF	G3BP2
3.19193821991827e-20	0.0930534701951254	0.543	0.423	6.25843326779374e-16	pLOF	ASCC2
3.28631022955316e-20	0.0594876713705663	0.852	0.754	6.44346846708487e-16	pLOF	BACH1
3.38720624214308e-20	0.0666794199168758	0.609	0.506	6.64129527896993e-16	pLOF	ITK
3.4433231532083e-20	0.13313206470053	0.293	0.184	6.75132370649552e-16	pLOF	CTCFL
3.62039780857642e-20	0.103853031727055	0.311	0.198	7.09851398327579e-16	pLOF	CDC20
3.71714733890515e-20	0.079183023068976	0.522	0.397	7.28821078739133e-16	pLOF	EPHB3
3.72770994142453e-20	0.118971299476561	0.391	0.265	7.30892088215107e-16	pLOF	UBE2G2
